,edition,ruling,number_ruling,lie
12848,Wisconsin,Half-True,2,0
12849,Illinois,True,0,0
12850,Pennsylvania,False,4,1
12853,Georgia,Mostly True,1,0
12857,Wisconsin,Pants on Fire!,5,1
12858,Texas,Pants on Fire!,5,1
12859,Texas,False,4,1
12861,Pennsylvania,Pants on Fire!,5,1
12862,California,Mostly True,1,0
12863,Virginia,Pants on Fire!,5,1
12864,Pennsylvania,Mostly True,1,0
12866,Illinois,Half-True,2,0
12867,Texas,Mostly False,3,1
12868,Florida,True,0,0
12869,Wisconsin,Mostly True,1,0
12870,New York,False,4,1
12876,New York,True,0,0
12877,Wisconsin,Mostly False,3,1
12879,California,Pants on Fire!,5,1
12880,Pennsylvania,True,0,0
12881,New York,False,4,1
12883,Illinois,Half-True,2,0
12887,Texas,Half-True,2,0
12891,Wisconsin,False,4,1
12892,New York,True,0,0
12900,Florida,Pants on Fire!,5,1
12903,New York,True,0,0
12904,Wisconsin,True,0,0
12911,Illinois,True,0,0
12912,Texas,Half-True,2,0
12915,Wisconsin,True,0,0
12916,Wisconsin,False,4,1
12919,Wisconsin,False,4,1
12920,Florida,Mostly True,1,0
12921,Wisconsin,False,4,1
12923,Pennsylvania,Mostly True,1,0
12925,California,True,0,0
12926,Illinois,False,4,1
12927,North Carolina,Mostly True,1,0
12928,New York,True,0,0
12929,Florida,Mostly True,1,0
12930,California,True,0,0
12935,Wisconsin,Mostly False,3,1
12938,Florida,Mostly True,1,0
12942,California,True,0,0
12943,Florida,Mostly True,1,0
12948,Pennsylvania,False,4,1
12951,New York,Half-True,2,0
12953,Wisconsin,Mostly True,1,0
12955,New York,Mostly True,1,0
12957,North Carolina,Mostly True,1,0
12960,Texas,Mostly True,1,0
12961,Pennsylvania,Mostly False,3,1
12962,Texas,Half-True,2,0
12965,Texas,Mostly False,3,1
12966,Florida,False,4,1
12967,Wisconsin,Mostly False,3,1
12971,Wisconsin,Mostly False,3,1
12977,California,Mostly True,1,0
12980,Florida,Mostly True,1,0
12981,North Carolina,Half-True,2,0
12984,Wisconsin,Mostly True,1,0
12985,California,Mostly False,3,1
12986,Texas,Mostly False,3,1
12989,Florida,True,0,0
12990,Wisconsin,Half-True,2,0
12991,Wisconsin,Mostly False,3,1
12998,Florida,Mostly False,3,1
13000,California,Mostly False,3,1
13002,Wisconsin,Half-True,2,0
13006,Wisconsin,Mostly True,1,0
13011,Florida,Half-True,2,0
13014,Illinois,Half-True,2,0
13015,New York,Mostly True,1,0
13016,New York,True,0,0
13017,Wisconsin,Mostly False,3,1
13020,Texas,False,4,1
13022,Texas,Mostly True,1,0
13033,Texas,Pants on Fire!,5,1
13034,California,Mostly False,3,1
13037,Wisconsin,Mostly True,1,0
13040,New York,True,0,0
13043,Florida,Mostly False,3,1
13044,Florida,Mostly False,3,1
13045,Illinois,True,0,0
13046,North Carolina,Pants on Fire!,5,1
13047,Florida,Half-True,2,0
13055,Pennsylvania,Half-True,2,0
13057,Wisconsin,False,4,1
13060,Wisconsin,False,4,1
13062,Florida,Mostly True,1,0
13064,Texas,Mostly True,1,0
13065,Illinois,True,0,0
13066,Texas,Mostly True,1,0
13067,Wisconsin,Pants on Fire!,5,1
13068,California,Mostly True,1,0
13069,Pennsylvania,Mostly False,3,1
13072,Wisconsin,Mostly True,1,0
13073,Pennsylvania,False,4,1
13076,Missouri,Half-True,2,0
13077,Missouri,Mostly False,3,1
13079,California,True,0,0
13080,North Carolina,Half-True,2,0
13084,Texas,False,4,1
13088,Wisconsin,Half-True,2,0
13090,Texas,Half-True,2,0
13092,Wisconsin,False,4,1
13097,Illinois,Mostly True,1,0
13098,New York,True,0,0
13100,New York,Half-True,2,0
13101,New York,True,0,0
13104,California,Half-True,2,0
13107,Wisconsin,Mostly False,3,1
13109,Wisconsin,Pants on Fire!,5,1
13110,Wisconsin,Mostly True,1,0
13114,Florida,Mostly True,1,0
13115,Florida,True,0,0
13116,North Carolina,True,0,0
13124,Wisconsin,Mostly False,3,1
13125,Illinois,Pants on Fire!,5,1
13127,California,Mostly True,1,0
13130,Texas,True,0,0
13134,Wisconsin,Mostly True,1,0
13135,Missouri,Mostly True,1,0
13136,Missouri,Mostly True,1,0
13137,Missouri,Half-True,2,0
13141,Pennsylvania,Pants on Fire!,5,1
13142,Wisconsin,Half-True,2,0
13144,Florida,Mostly True,1,0
13146,Florida,Mostly True,1,0
13148,Florida,Mostly True,1,0
13149,Florida,Mostly True,1,0
13150,Florida,Mostly False,3,1
13153,Illinois,Mostly True,1,0
13154,New York,Half-True,2,0
13155,New York,Mostly False,3,1
13156,Florida,False,4,1
13157,Texas,Mostly True,1,0
13158,California,True,0,0
13159,Texas,True,0,0
13160,North Carolina,Mostly False,3,1
13161,Georgia,False,4,1
13163,Missouri,Half-True,2,0
13166,Florida,Mostly False,3,1
13169,Wisconsin,Half-True,2,0
13177,Wisconsin,True,0,0
13178,Illinois,Mostly False,3,1
13182,Florida,True,0,0
13184,Wisconsin,Mostly True,1,0
13185,Florida,Mostly True,1,0
13186,North Carolina,Half-True,2,0
13187,Georgia,False,4,1
13188,Pennsylvania,Pants on Fire!,5,1
13189,Missouri,False,4,1
13192,Florida,Mostly False,3,1
13193,Pennsylvania,False,4,1
13194,Wisconsin,Pants on Fire!,5,1
13196,Florida,Mostly True,1,0
13197,Missouri,Mostly False,3,1
13198,Texas,Mostly True,1,0
13199,California,True,0,0
13200,New York,True,0,0
13201,New York,Pants on Fire!,5,1
13202,Florida,Mostly True,1,0
13207,Wisconsin,Mostly False,3,1
13208,Florida,False,4,1
13209,Illinois,Mostly True,1,0
13210,Georgia,Half-True,2,0
13211,California,Pants on Fire!,5,1
13213,Texas,Pants on Fire!,5,1
13214,Wisconsin,False,4,1
13215,Texas,False,4,1
13217,Pennsylvania,False,4,1
13219,New York,Mostly True,1,0
13220,Wisconsin,Mostly False,3,1
13221,Illinois,Pants on Fire!,5,1
13223,New Hampshire,Mostly False,3,1
13224,New Hampshire,Pants on Fire!,5,1
13225,North Carolina,Pants on Fire!,5,1
13226,Pennsylvania,False,4,1
13228,Florida,False,4,1
13229,California,Mostly True,1,0
13234,Pennsylvania,Pants on Fire!,5,1
13235,North Carolina,False,4,1
13240,Florida,True,0,0
13241,Missouri,Half-True,2,0
13242,Wisconsin,True,0,0
13245,New York,Mostly False,3,1
13246,Pennsylvania,True,0,0
13247,Florida,Mostly True,1,0
13248,Texas,Mostly False,3,1
13249,Wisconsin,False,4,1
13253,Pennsylvania,False,4,1
13256,Florida,Half-True,2,0
13257,California,False,4,1
13262,New York,Pants on Fire!,5,1
13264,Florida,Mostly True,1,0
13266,Georgia,Mostly False,3,1
13267,Wisconsin,Half-True,2,0
13269,Illinois,Pants on Fire!,5,1
13270,Wisconsin,Half-True,2,0
13271,Wisconsin,True,0,0
13272,North Carolina,Mostly True,1,0
13273,Texas,True,0,0
13274,Georgia,Half-True,2,0
13275,California,Mostly True,1,0
13276,Texas,Half-True,2,0
13278,New York,Mostly False,3,1
13279,New Hampshire,Mostly False,3,1
13281,Georgia,Mostly False,3,1
13288,Florida,Mostly True,1,0
13291,Wisconsin,Mostly True,1,0
13292,Illinois,Mostly True,1,0
13294,Wisconsin,False,4,1
13295,North Carolina,Mostly True,1,0
13296,Missouri,True,0,0
13297,Missouri,Mostly False,3,1
13299,Missouri,Half-True,2,0
13301,Pennsylvania,Pants on Fire!,5,1
13304,New York,Mostly False,3,1
13305,Florida,True,0,0
13308,Wisconsin,True,0,0
13310,Missouri,True,0,0
13311,North Carolina,Mostly True,1,0
13312,Missouri,False,4,1
13313,North Carolina,Mostly False,3,1
13314,Wisconsin,Mostly True,1,0
13315,Illinois,Mostly True,1,0
13316,Florida,Half-True,2,0
13319,California,Half-True,2,0
13326,Texas,Mostly True,1,0
13327,Georgia,Mostly True,1,0
13334,Wisconsin,Mostly True,1,0
13338,California,True,0,0
13340,Florida,Mostly False,3,1
13344,California,Mostly True,1,0
13346,Wisconsin,Mostly True,1,0
13347,Pennsylvania,Mostly False,3,1
13351,Pennsylvania,Mostly True,1,0
13353,Florida,Half-True,2,0
13355,Wisconsin,False,4,1
13356,North Carolina,Mostly False,3,1
13358,Georgia,Mostly False,3,1
13363,California,Mostly True,1,0
13365,Texas,Half-True,2,0
13366,New York,True,0,0
13367,Wisconsin,Mostly False,3,1
13370,Florida,Mostly False,3,1
13371,Texas,Half-True,2,0
13373,Wisconsin,Pants on Fire!,5,1
13377,Georgia,Mostly False,3,1
13378,California,Mostly False,3,1
13379,Wisconsin,True,0,0
13380,Florida,Half-True,2,0
13381,Missouri,False,4,1
13382,North Carolina,Half-True,2,0
13383,Texas,Pants on Fire!,5,1
13384,Texas,False,4,1
13385,Wisconsin,False,4,1
13386,New York,False,4,1
13388,Pennsylvania,Half-True,2,0
13390,Florida,Half-True,2,0
13394,Missouri,Mostly False,3,1
13395,Texas,Pants on Fire!,5,1
13397,Florida,False,4,1
13400,Wisconsin,Mostly False,3,1
13403,Georgia,Mostly False,3,1
13408,Texas,Pants on Fire!,5,1
13409,Texas,Mostly True,1,0
13410,Wisconsin,Pants on Fire!,5,1
13411,Wisconsin,Half-True,2,0
13414,North Carolina,False,4,1
13416,Texas,Half-True,2,0
13417,Florida,Mostly False,3,1
13418,California,Mostly False,3,1
13420,Missouri,False,4,1
13421,Texas,Pants on Fire!,5,1
13424,Wisconsin,Mostly False,3,1
13427,Wisconsin,Half-True,2,0
13428,North Carolina,False,4,1
13429,Florida,Mostly False,3,1
13431,Florida,Mostly True,1,0
13432,Florida,Mostly True,1,0
13434,Georgia,False,4,1
13435,California,Mostly False,3,1
13438,New Hampshire,Half-True,2,0
13440,Missouri,True,0,0
13441,Wisconsin,False,4,1
13443,Florida,Half-True,2,0
13446,California,Pants on Fire!,5,1
13449,Georgia,False,4,1
13451,Wisconsin,Mostly True,1,0
13454,Texas,False,4,1
13455,New York,False,4,1
13456,Texas,True,0,0
13457,Pennsylvania,Mostly True,1,0
13458,California,Mostly True,1,0
13461,Florida,Mostly True,1,0
13466,Wisconsin,Mostly True,1,0
13468,Pennsylvania,Half-True,2,0
13469,Georgia,Half-True,2,0
13470,Georgia,Mostly True,1,0
13471,North Carolina,True,0,0
13473,Florida,False,4,1
13474,Wisconsin,False,4,1
13475,Wisconsin,Mostly False,3,1
13476,Florida,Pants on Fire!,5,1
13477,New York,Mostly True,1,0
13478,New Hampshire,True,0,0
13479,North Carolina,False,4,1
13480,California,False,4,1
13483,Georgia,Half-True,2,0
13486,Texas,True,0,0
13487,Texas,True,0,0
13489,California,Mostly True,1,0
13491,Florida,Mostly False,3,1
13494,Georgia,Mostly False,3,1
13495,New York,Mostly False,3,1
13497,North Carolina,True,0,0
13498,Wisconsin,Half-True,2,0
13503,Wisconsin,Half-True,2,0
13505,Wisconsin,True,0,0
13506,Wisconsin,Mostly True,1,0
13508,Georgia,Pants on Fire!,5,1
13509,Wisconsin,Mostly False,3,1
13511,Georgia,Pants on Fire!,5,1
13514,Georgia,True,0,0
13516,Wisconsin,Mostly False,3,1
13517,North Carolina,Half-True,2,0
13519,Texas,Mostly False,3,1
13521,Florida,False,4,1
13525,Florida,False,4,1
13526,Wisconsin,False,4,1
13528,Florida,Mostly False,3,1
13529,New York,False,4,1
